¿Qué productos vende su empresa?,Customer_Care_Products_Offered
¿Qué productos tienes disponibles?,Customer_Care_Products_Offered
¿Qué productos recomiendas para un consultor de tecnología?,Customer_Care_Products_Offered
¿Qué productos no proporciona su compañía?,Customer_Care_Products_Offered
¿Qué productos están disponibles con su empresa?,Customer_Care_Products_Offered
Querria obtener informacion sobre sus productos,Customer_Care_Products_Offered
¿Dónde puedo encontrar la información sobre el proceso de cambio de NIP de la tarjeta de crédito,Customer_Care_Profile_Password
¿Cuáles son los pasos para emitir un nuevo NIP para la tarjeta de crédito,Customer_Care_Profile_Password
¿Cómo puedo actualizar mi NIP para poder hablar con sus agentes de atención al cliente por teléfono?,Customer_Care_Profile_Password
"¿Podemos actualizar mi contraseña ahora, como estamos en el teléfono, para que no hayan problemas?",Customer_Care_Profile_Password
"No estoy seguro si mi contraseña no ha sido usada por otra persona, puedo averiguarlo?",Customer_Care_Profile_Password
Necesito una nueva contraseña de acceso a mi cuenta.,Customer_Care_Profile_Password
Necesito ayuda para generar una nueva contraseña para tarjetas de crédito,Customer_Care_Profile_Password
"Mi contrasena expiró y no puedo ingresar, me ayuda a cambiarla?",Customer_Care_Profile_Password
¿Podría decirme cómo puedo generar nuevo NIP de la tarjeta de crédito,Customer_Care_Profile_Password
¿Puede ayudarme con el proceso de cambio de NIP de la tarjeta de crédito,Customer_Care_Profile_Password
¿Puede decirme desde dónde puedo ver la contraseña de mi perfil para mi cuenta?,Customer_Care_Profile_Password
¿Puedo cambiar la contraseña de mi cuenta de facturación?,Customer_Care_Profile_Password
¿Puedo preguntar sobre el NIP de mi cuenta cuando trato con agentes?,Customer_Care_Profile_Password
Quisiera alguna información sobre cómo cambiar mi número NIP para mi tarjeta de crédito,Customer_Care_Profile_Password
Quisiera cambiar el NIP que uso para acceder a mi cuenta cuando hablo con un representante de ventas,Customer_Care_Profile_Password
¿Qué puede decirme sobre el tema de restablecer el NIP de la tarjeta bancaria,Customer_Care_Profile_Password
Se me ha olvidado la contraseña para acceder a mi cuenta.,Customer_Care_Profile_Password
Puede resolver mi problema con la renovación de NIP de la tarjeta de crédito?,Customer_Care_Profile_Password
Tengo problemas con la renovación de NIP de la tarjeta de crédito,Customer_Care_Profile_Password
Hola El usuario desea recuperar o cambiar la contraseña que está asociada a la cuenta,Customer_Care_Profile_Password
Me mudé de casa y mi dirección actual no es válida. Traté de cambiar mi dirección en línea pero no puedo. ¿Puedes darme información sobre cómo actualizarla?,Customer_Care_User_Profile
"Supongo que hay un error de ortografía en mi ID de correo electrónico, ¿puedes por favor cambiarlo para corregirlo?",Customer_Care_User_Profile
"Quiero actualizar mi dirección. Por favor, ayúdame con esto y dime todo paso a paso.",Customer_Care_User_Profile
"¿Puedes cambiar mi correo electrónico en mi cuenta en línea, porque no puedo iniciar sesión hoy?",Customer_Care_User_Profile
"Por favor, puedes cambiar mi dirección en mi lista de información de contactos?",Customer_Care_User_Profile
Mi número de línea fija cambió. ¿Puedes por favor actualizar mi número de contacto en mi cuenta?,Customer_Care_User_Profile
"Mi número de contacto ha cambiado, ¿puedo actualizarlo?",Customer_Care_User_Profile
"Mii dirección de residencia esta desactualizada, me gustaría cambiarla",Customer_Care_User_Profile
Mi antiguo correo electrónico se ha hackeado por eso no lo estoy utilizando más. Creé un nuevo y deseo que se lo actualice en su sistema.,Customer_Care_User_Profile
"Me robaron el telefono asi que tuve que cambiar mi numero, me pueden ayudar a actualizarlo?",Customer_Care_User_Profile
¿Me puede mostrar dónde puedo cambiar la dirección de correo electrónico de mi cuenta online?,Customer_Care_User_Profile
"Me mudé recientemente, y necesito actualizar mi dirección en su sistema",Customer_Care_User_Profile
"Hola, quiero actualizar mi dirección contigo. ¿Qué es la manera más fácil de hacerlo?",Customer_Care_User_Profile
"Hola, ¿Puedes enviarme un enlace en dónde pueda ingresar y cambiar el número telefónico de contacto en mi cuenta?",Customer_Care_User_Profile
"Estoy tratando de cambiar la dirección de email asociada a mi cuenta pero me sigue mostrando un mensaje de error, ¿puedo hacerlo por teléfono contigo?",Customer_Care_User_Profile
Deseo cambiar mi número de contacto en mi sesión de este sitio web.,Customer_Care_User_Profile
¿Cómo puedo cambiar mi dirección personal de facturación?,Customer_Care_User_Profile
Cambio mi residencia y quiero actualizar mi dirección de casa. ¿Necesitas algunos documentos para actualizar mi nueva dirección?,Customer_Care_User_Profile
Cambié mi dirección de email recientemente y necesito actualizarla con ustedes.,Customer_Care_User_Profile
¿Crees que puedes ayudarme a ver el saldo de mi cuenta?,eCommerce_Balance_Inquiry
¿Tengo algunas facturas pendientes?,eCommerce_Balance_Inquiry
¿Sabes cuánto dinero tengo en mi cuenta actualmente?,eCommerce_Balance_Inquiry
Quisiera saber cuanto dinero puedo sacar despues de mi ultima transaccion.,eCommerce_Balance_Inquiry
Quiero saber cuánto he consumido,eCommerce_Balance_Inquiry
Quiero averiguar mis gastos y cuanto me queda.,eCommerce_Balance_Inquiry
"¿Puedo conseguir mi saldo actual de cuenta, por favor?",eCommerce_Balance_Inquiry
¿Puedes decirme si puedo revisar el saldo de mi cuenta en línea?,eCommerce_Balance_Inquiry
¿Puedes ayudarme a averiguar cuánto debo?,eCommerce_Balance_Inquiry
¿Puede mostrarme el estado de mi cuenta desde el año pasado?,eCommerce_Balance_Inquiry
¿Puede decirme cuanto tengo que pagar este mes?,eCommerce_Balance_Inquiry
No sé la cantidad que tengo en mi cuenta ahora,eCommerce_Balance_Inquiry
No puedo acceder mi factura en línea. ¿Puedes decirme lo que debo en mi cuenta?,eCommerce_Balance_Inquiry
Hola. ¿Puedes decirme mi saldo de cuenta?,eCommerce_Balance_Inquiry
¡Hola! ¿Podría confirmar el saldo de deuda actual en mi cuenta?,eCommerce_Balance_Inquiry
Hola. El usuario desea saber el saldo de la cuenta o tiene preguntas sobre el saldo.,eCommerce_Balance_Inquiry
¿Hay alguna manera de ver la cantidad de la factura?,eCommerce_Balance_Inquiry
¿Cuál es la cantidad mínima que debo tener para mantener mi cuenta activa?,eCommerce_Balance_Inquiry
¿Cuál es el saldo de mi factura hasta el día de hoy?,eCommerce_Balance_Inquiry
Quiero eliminar mi última compra.,eCommerce_Cancel_Product_Order
"Quisiera cancelar un pedido que hice, ¿Puedes ayudarme?",eCommerce_Cancel_Product_Order
"Necesito cancelar el pedido más reciente, ¿cómo lo hago?",eCommerce_Cancel_Product_Order
Necesito cancelar mi compra de hoy.,eCommerce_Cancel_Product_Order
"Hola, justo realicé un pedido y quiero cancelarlo ahora.",eCommerce_Cancel_Product_Order
"Nececito cancelar mi ultimo pedido, ¿Qué debo hacer?",eCommerce_Cancel_Product_Order
¿Cómo cancelar mi pedido actual?,eCommerce_Cancel_Product_Order
¿Cómo puedo cancelar mi pedido de tu servicio extendido de datos?,eCommerce_Cancel_Product_Order
¿Cómo puedo cancelar un pedido existente?,eCommerce_Cancel_Product_Order
Espero que pueda cancelar mi pedido.,eCommerce_Cancel_Product_Order
¿Es posible cancelar el pedido que hice ayer para un aparato nuevo?,eCommerce_Cancel_Product_Order
Recientemente he hecho un pedido para un teléfono y quiero cancelarlo.,eCommerce_Cancel_Product_Order
Acabo de realizar un pedido erróneo y quisiera cancelarlo.,eCommerce_Cancel_Product_Order
"Necesito hablar con alguien sobre un pedido que hice recientemente, necesito cancelarlo.",eCommerce_Cancel_Product_Order
"He mandado un pedido incorrecto, cancélalo!",eCommerce_Cancel_Product_Order
"Por favor, ayudame con un pedido que hice hace 2 dias.",eCommerce_Cancel_Product_Order
¿Puedes ayudarme a cancelar el pedido que justo realicé?,eCommerce_Cancel_Product_Order
¿Puedo cancelar el pedido que he presentado hoy?,eCommerce_Cancel_Product_Order
¿Puedo cancelar un pedido realizado recientemente?,eCommerce_Cancel_Product_Order
Quiero cancelar una compra errónea.,eCommerce_Cancel_Product_Order
Quiero hacer una compra con su compañía.,eCommerce_Create_Product_Order
"Quiero conseguir un nuevo teléfono, ¿puedes ayudarme a realizar un pedido por uno?",eCommerce_Create_Product_Order
Quiero comprar accesorios.,eCommerce_Create_Product_Order
"¿Puedo realizar un pedido por un segundo teléfono, por favor?",eCommerce_Create_Product_Order
¿Puedes decirme los teléfonos que están de rebajas esta semana? Quiero comprar uno nuevo.,eCommerce_Create_Product_Order
Ponlo en la cesta de compra.,eCommerce_Create_Product_Order
Necesito hacer un pedido de un teléfono,eCommerce_Create_Product_Order
"¿Necesito crear un pedido de producto, puede ayudarme por favor?",eCommerce_Create_Product_Order
Me gustaría realizar un pedido de productos de su empresa.,eCommerce_Create_Product_Order
Me gustaría comprar un nuevo terminal.,eCommerce_Create_Product_Order
¿Dónde puedo comprar un teléfono nuevo?,eCommerce_Create_Product_Order
¿Cuánto cuesta pedir un aparato nuevo?,eCommerce_Create_Product_Order
¿Cómo puedo realizar un pedido para un nuevo aparato actualizado en línea?,eCommerce_Create_Product_Order
¿Cómo puedo realizar un pedido con ustedes?,eCommerce_Create_Product_Order
¿Cómo puedo comprar algo?,eCommerce_Create_Product_Order
¿Cómo hago un pedido nuevo?,eCommerce_Create_Product_Order
¿Cómo comprar un teléfono móvil?,eCommerce_Create_Product_Order
"Voy a pedir este producto, pero no sé como hay que hacerlo.",eCommerce_Create_Product_Order
"Quisiera pedir un teléfono nuevo, ¿puedes ayudar?",eCommerce_Create_Product_Order
Veo este cargo en mi factura cada mes y no entiendo de qué es. ¿Puedes explicarme todos los cargos en mi factura?,eCommerce_Dispute
"Hola, cancelé mi servicio y hay cargos incorrectos en mi factura. ¿necesito llamar o se va a corregir sí mismo?",eCommerce_Dispute
Hola. Cada mes veo un cargo de servicios de emergencia en mi factura. ¿Me puedes explicar para qué es este cargo?,eCommerce_Dispute
"Hay un cargo inválido en mi factura, ¿puede usted ajustarlo por favor?",eCommerce_Dispute
Hay que cambiar un detalle en mi factura.,eCommerce_Dispute
Dime una cosa ¿Cuáles son los cargos recurrentes de los servicios del plan familiar?,eCommerce_Dispute
Después de pagar la factura me di cuenta que hay algunos servicios que me cobraron erróneamente. Quiero mi dinero de vuelta.,eCommerce_Dispute
"Hola, veo que me cobraron un cargo por pago tardío, ¿podría explicarme el motivo de este cargo?",eCommerce_Dispute
Dame la descripción detallada de la cantidad deducida contra varios artículos para mi factura.,eCommerce_Dispute
Mi factura telefónica tiene un error. Se me cobra por llamadas que fueran incluídas en mi plan. ¿Puedes ayudar a arreglar eso?,eCommerce_Dispute
¿Por favor explica qué significan todos los principales en mi estado de cuenta?,eCommerce_Dispute
¿Por qué mi factura no llega a mi nueva dirección postal? yo hice por escrito el cambio de dirección el mes pasado!,eCommerce_Dispute
"¿Puede darme alguna explicación sobre el importe a pagar (comprensión de facturación), por favor?",eCommerce_Dispute
Quería disputar un cargo en mi cuenta de teléfono por favor.,eCommerce_Dispute
Quiero solicitar el ajuste de facturación ya que mi factura es completamente incorrecta.,eCommerce_Dispute
Me cobraron una cantidad excesiva para mi factura de primer mes. ¿Puede ayudarme  con esta factura por favor?,eCommerce_Dispute
Tengo cargos por demora en mi factura de julio. Tenía un retraso de una semana pero llamé para solicitar una extensión y me dijeron que no tendría ningún cargo por demora. Por favor corríjanlo.,eCommerce_Dispute
"Tengo una disputa con mi factura, algunas transacciones no parecen correctas.",eCommerce_Dispute
"Veo un cargo grande de itinerancia en mi factura del mes pasado, pero estoy seguro de que esto es un error. ¿Cómo puedo refutarlo?",eCommerce_Dispute
¡¡Ahora quisiera pagar mi factura!!,eCommerce_Make_A_Payment
Tengo pendiente un pago que quiero hacer.,eCommerce_Make_A_Payment
Quiero pagar la factura de otra persona.,eCommerce_Make_A_Payment
Quiero hacer una transferencia para pagar.,eCommerce_Make_A_Payment
¿Puedo realizar un pago ahora mismo vía el teléfono que estará abonado hoy?,eCommerce_Make_A_Payment
¿Puedo hacer aquí el pago de mi factura?,eCommerce_Make_A_Payment
"¿Puedes decirme, actualmente, cuánto yo debo? Quiero realizar mi pago ahora.",eCommerce_Make_A_Payment
Por favor ayudame a pagar una factura con un cheque.,eCommerce_Make_A_Payment
"Por favor, ayudame a pagar mi factura con una tarjeta de crédito.",eCommerce_Make_A_Payment
Necesito pagar mi factura. ¿Me puede dar una cuenta a la que transferir el dinero?,eCommerce_Make_A_Payment
Necesito hacer un pago ¿puedes darme instrucciones de cómo hacerlo?,eCommerce_Make_A_Payment
Me gustaría pagar mi factura. ¿Qué información necesita para buscar mi cuenta?,eCommerce_Make_A_Payment
Me gustaría hacer un pago en mi cuenta ahora mismo. ¿Cómo puedo hacer un pago inmediatamente?,eCommerce_Make_A_Payment
"Hola, necesito hacer un pago único, ¿Cuál es la mejor forma de hacerlo?",eCommerce_Make_A_Payment
"Hola, estaba pensando si puedo realizar un pago en línea. ¿Cómo hacer para hacerlo?",eCommerce_Make_A_Payment
Hola. El usuario desea hacer un pago.,eCommerce_Make_A_Payment
Estoy listo a realizar un pago ahora.,eCommerce_Make_A_Payment
"Creo que mi factura sea vencida, quiero pagarla ahora / Creo que mi factura se habría atrasado, quiero pagarla ahora.",eCommerce_Make_A_Payment
"Estoy buscando una manera de pagar por Paypal. No puedo encontrarlo en el sitio web, ¿es admitido?",eCommerce_Method_Of_Payment
¿Puedo depositar un cheque en una sucursal?,eCommerce_Method_Of_Payment
¿Sería posible hacer pagos a mi cuenta usando PayPal?,eCommerce_Method_Of_Payment
"Quisiera cambiar mi método de pago, ¿qué opciones de pago acepta su empresa?",eCommerce_Method_Of_Payment
"Quiero quitar PayPal y agregar una tarjeta de crédito, ¿cómo puedo hacerlo?",eCommerce_Method_Of_Payment
Quiero preguntar las maneras alternativas de pagar mi factura.,eCommerce_Method_Of_Payment
Quiero cambiar el método de pago de mi préstamo.,eCommerce_Method_Of_Payment
¿Puedo cambiar mis detalles de pago y pagar con tarjeta de crédito en lugar de débito directo?,eCommerce_Method_Of_Payment
¿Puedo cambiar mi manera de pagar la factura a mi tarjeta de crédito?,eCommerce_Method_Of_Payment
¿Puedo cambiar mi configuración de pago a débito directo?,eCommerce_Method_Of_Payment
"Por favor, ¿podrías informarme de los tipos de pago que acepta su empresa?",eCommerce_Method_Of_Payment
"No quiero dar un número de tarjeta de crédito para pagar, ¿puedo enviar un cheque cada mes?",eCommerce_Method_Of_Payment
"Hola, quiero cambiar el método que uso para pagar estas facturas telefónicas.",eCommerce_Method_Of_Payment
"Hola, ¿puedes ayudarme a actualizar mi método de pago? Consideré a cambiar cómo pago la factura por el próximo mes.",eCommerce_Method_Of_Payment
¿En qué otras formas puedo hacer pagos además de usar una tarjeta de crédito?,eCommerce_Method_Of_Payment
Donde se cambia el método de pago?,eCommerce_Method_Of_Payment
¿Cuáles son todos los métodos con los que puedo pagar el saldo de mi cuenta?,eCommerce_Method_Of_Payment
"¿Cuáles son las opciones de pagar, es posible pagar con tarjeta de crédito?",eCommerce_Method_Of_Payment
"Buen día, quisiera saber cuáles son las formas de pagar por el servicio.",eCommerce_Method_Of_Payment
"Buen día, ¿me puede decir por qué métodos puedo saldar mi factura mensual?",eCommerce_Method_Of_Payment
¿Aceptas tarjetas de crédito como una manera de pago?,eCommerce_Method_Of_Payment
Quisiera cambiar algunas cosas en mi pedido más reciente,eCommerce_Modify_Product_Order
Ahora cambié de opinión. Puedo cambiar el color de mi producto?,eCommerce_Modify_Product_Order
Ayer encargué algunos objetos para mí teléfono. ¿Podría ayudarme a hacer un cambio a eso pedido?,eCommerce_Modify_Product_Order
¿Cómo puedo cambiar o modificar mi pedido para un producto?,eCommerce_Modify_Product_Order
¿Cómo puedo cambiar un pedido que realicé ayer?,eCommerce_Modify_Product_Order
¿Cómo puedo modificar mi pedido de esta mañana?,eCommerce_Modify_Product_Order
¿Es posible hacer cambios en mi pedido?,eCommerce_Modify_Product_Order
¿Hay alguna forma de modificar un pedido anterior?,eCommerce_Modify_Product_Order
"He pedido una cantidad errónea, ¿Dónde se cambia?",eCommerce_Modify_Product_Order
"He puesto la direccion equivocada en el pedido, ¿Se puede cambiar?",eCommerce_Modify_Product_Order
"Hola, recientemente realicé un pedido y quiero modificarlo.",eCommerce_Modify_Product_Order
Me equivoque en el codigo postal. Puedo cambiarlo en el pedido?,eCommerce_Modify_Product_Order
Me gustaria cambiar el numero de productos pedidos,eCommerce_Modify_Product_Order
¿Me puede ayudar modificando mi pedido que compré la semana pasada?,eCommerce_Modify_Product_Order
¿Puede ser modificado mi pedido?,eCommerce_Modify_Product_Order
¿Puedo añadir algo al pedido que hice recientemente?,eCommerce_Modify_Product_Order
Quiero cambiar algunas características del pedido que hice sin cancelarlo,eCommerce_Modify_Product_Order
"Quiero cambiar algunos aspectos de un pedido, que he realizado ya.",eCommerce_Modify_Product_Order
¿Qué procedimiento debería seguir para modificar un pedido realizado hoy mismo?,eCommerce_Modify_Product_Order
"Hice mis pagos mensuales, pero no veo el pago listado. ¿Puedes checar mi historial de pago y ver cuándo fue hecho mi último pago?",eCommerce_Past_Payment_Inquiry
Hola El usuario tiene preguntas generales sobre pagos pasados,eCommerce_Past_Payment_Inquiry
Muestrame las transferencias que hice el ano pasado.,eCommerce_Past_Payment_Inquiry
Necesito encontrar información sobre el último pago que hice,eCommerce_Past_Payment_Inquiry
"Necesito un estado detallado de mi historial de pago de los últimos tres años, ¿cómo puedo obtener dicha lista?",eCommerce_Past_Payment_Inquiry
Por favor ¿puedes ayudarme a revisar si mi pago ha sido procesado?,eCommerce_Past_Payment_Inquiry
"Parece haber un pago faltante, que estoy seguro de haber enviado. ¿Puedes revisar eso de nuevo, por favor?",eCommerce_Past_Payment_Inquiry
¿Puede enviarme un correo electrónico con pagos hechos en enero de este año?,eCommerce_Past_Payment_Inquiry
¿Puedes comprobar mi cuenta y verificar que pago fue realizado este mes?,eCommerce_Past_Payment_Inquiry
Puedes verificar si se ha realizado mi ultima transferencia?,eCommerce_Past_Payment_Inquiry
"¿Puedo conseguir un registro de mi historia del pagos pasados, por favor?",eCommerce_Past_Payment_Inquiry
Quiero que me confirmes que habeis recibido mi pago.,eCommerce_Past_Payment_Inquiry
Quiero preguntar sobre un pago que realicé la semana pasada que todavía no se ha abonado.,eCommerce_Past_Payment_Inquiry
Quiero revisar y asegurarme de que mi último pago fue recibido.,eCommerce_Past_Payment_Inquiry
Tengo una pregunta sobre un pago que realicé hace 60 días.,eCommerce_Past_Payment_Inquiry
¿Por qué todos mis pagos no están pasando? ¿Está mi cuenta bloqueada?,eCommerce_Past_Payment_Inquiry
¿Cómo hacer para que se envíe una copia del pago que realicé el último mes?,eCommerce_Past_Payment_Inquiry
¿Cuál es el número de confirmación del pago que hice hoy?,eCommerce_Past_Payment_Inquiry
"El mes pasado pagué a tiempo. Sin embargo, en la factura de este mes aún se muestran las deudas del mes pasado. ¿Puedes por favor echar un vistazo?",eCommerce_Past_Payment_Inquiry
"Hice el pago de la factura, adjunta está la prueba de pago acreditada a mi cuenta",eCommerce_Past_Payment_Inquiry
¿Cuándo es la fecha límite del último pago de mi contrato?,eCommerce_Payment_Due_Date
Creo que perdí mi última factura y me gustaría tener información sobre la cantidad que debo y la fecha límite de pago,eCommerce_Payment_Due_Date
¿Cuál es el día del mes en que vence mi factura?,eCommerce_Payment_Due_Date
¿Cuál es la fecha límite para la cancelación de mis facturas?,eCommerce_Payment_Due_Date
Cuándo debo realizar el pago de mi factura?,eCommerce_Payment_Due_Date
¿Cuándo es el último día en que puedo pagar mi factura actual?,eCommerce_Payment_Due_Date
¿Cuándo necesito pagar mi próxima factura?,eCommerce_Payment_Due_Date
¿Cuándo sería nuestra fecha límite de pago?,eCommerce_Payment_Due_Date
¿Cuándo vence mi estado de cuenta?,eCommerce_Payment_Due_Date
¿Cuándo vence mi pago actual de factura?,eCommerce_Payment_Due_Date
He perdido mi factura más reciente. ¿Puede decirme cuándo debo pagar mi próximo pago?,eCommerce_Payment_Due_Date
"Necesito saber cuál es la fecha límite de pago, ¿puedes decirme?",eCommerce_Payment_Due_Date
Pagué una multa porque pagué tarde. ¿Puedes decirme la fecha exacta cuando se debe mi factura?,eCommerce_Payment_Due_Date
¿Podría aconsejarme sobre fecha de vencimiento de mi pago?,eCommerce_Payment_Due_Date
"Por favor, dime fecha de vencimiento de pago de mi factura",eCommerce_Payment_Due_Date
¿Puede proporcionarme la fecha de vencimiento de este mes?,eCommerce_Payment_Due_Date
"¿Puedes confirmar mi fecha de vencimiento de pago mensual, por favor?",eCommerce_Payment_Due_Date
¿Puedes decirme cuál es la fecha límite actual de mi factura?,eCommerce_Payment_Due_Date
¿Qué día puedo recibir mi factura y cuándo vence?,eCommerce_Payment_Due_Date
¿Qué es exactamente el calendario acordado para mis pagos?,eCommerce_Payment_Due_Date
¿Se puede pagar periodicamente?,eCommerce_Recurring_Payment_Autopay
Quiero hacer un cambio de manual a pagos automáticos,eCommerce_Recurring_Payment_Autopay
"¿Quiero habilitar un pago automático, puede ayudarme?",eCommerce_Recurring_Payment_Autopay
Quiero configurar un proceso recurrente de pago,eCommerce_Recurring_Payment_Autopay
Quiero cambiar mi configuración de pagos mensuales,eCommerce_Recurring_Payment_Autopay
Quiero cambiar de enviar mi pago por cheque a auto pagos recurrentes.,eCommerce_Recurring_Payment_Autopay
¿Puedo realizar un pago ahora y configurarlo como recurrente?,eCommerce_Recurring_Payment_Autopay
¿Puedo modificar mi pago recurrente?,eCommerce_Recurring_Payment_Autopay
¿Puedo configurar auto pagos de mi factura?,eCommerce_Recurring_Payment_Autopay
¿Puedo cancelar los pagos automáticos desde mi tarjeta de Crédito?,eCommerce_Recurring_Payment_Autopay
¿Por qué fue cancelado mi autopago?,eCommerce_Recurring_Payment_Autopay
Necesito cambiar mis pagos automáticos mensuales.,eCommerce_Recurring_Payment_Autopay
Necesito ayuda para activar un pago automático.,eCommerce_Recurring_Payment_Autopay
"Hola, ¿puedo incrementar mis auto pagos de cada mes, para pagar el saldo actual?",eCommerce_Recurring_Payment_Autopay
El usuario quiere empezar a realizar pagos recurrentes automáticos,eCommerce_Recurring_Payment_Autopay
¿Dónde se selecciona el pago recurrente?,eCommerce_Recurring_Payment_Autopay
¿Cómo puedo pagar mediante debito directo?,eCommerce_Recurring_Payment_Autopay
¿Cómo puedo cancelar pagos automáticos desde mi cuenta corriente?,eCommerce_Recurring_Payment_Autopay
¿Cómo puedo cancelar mi pago automático mensual?,eCommerce_Recurring_Payment_Autopay
¿Cómo cambiar a pago automático en línea?,eCommerce_Recurring_Payment_Autopay
¿Es posible recibir un reembolso de un pago que hice accidentalmente?,eCommerce_Refund_Payment
¿Cómo puedo recibir el reembolso de mi último pago?,eCommerce_Refund_Payment
¿Cómo se pide correctamente un reembolso?,eCommerce_Refund_Payment
¿Con quién debo de hablar para obtener un reembolso en uno de mis pagos?,eCommerce_Refund_Payment
¿Cuándo me van a reembolsar por mi pago extra hecho en mayo?,eCommerce_Refund_Payment
¿Cuánto tarda la devolución del dinero?,eCommerce_Refund_Payment
Accidentalmente pagué mi factura dos veces ayer. ¿Puedo tener un reembolso del pago extra?,eCommerce_Refund_Payment
"Cancelé mis servicios el mes pasado y me siguen cobrando, ¿Cómo puedo pedir el reembolso?",eCommerce_Refund_Payment
¿Cómo puedo conseguir mi reembolso por todos los sobrecargos en mi cuenta?,eCommerce_Refund_Payment
¿Tengo derecho al reembolso?,eCommerce_Refund_Payment
"Si hoy cancelo todos mis servicios, recibiré un reembolso por el resto del mes?",eCommerce_Refund_Payment
"Si cancelo hoy, ¿Puedo obtener un reembolso de la parte no utilizada?",eCommerce_Refund_Payment
